Date,Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
4/18/12,47,0,-0.9
4/19/12,47,0,-0.1
4/20/12,50,0,-0.6
4/21/12,54,0,0.1
4/22/12,58,0,-0.4
4/23/12,58,0,-0.3
4/24/12,55,0,-0.4
4/25/12,49,0,0
4/26/12,42,0.1,-0.6
4/27/12,41,0,-0.1
4/28/12,40,0,0.3
4/29/12,44,0,-0.3
4/30/12,50,0,-0.1
5/1/12,50,0,-0.5
5/2/12,50,0,0.1
5/3/12,50,0,-0.4
5/4/12,50,0,-0.4
5/5/12,45,0,-0.1
5/6/12,42,0,-0.5
5/7/12,40,0,-0.4
5/8/12,48,0,-0.5
5/9/12,52,0,-0.5
5/10/12,55,0,0.2
5/11/12,53,0,-0.5
5/12/12,53,0,-0.5
5/13/12,51,0,-0.8
5/14/12,55,0,0.1
5/15/12,57,0,-0.5
5/16/12,56,0,-0.3
5/17/12,59,0,-0.9
5/18/12,48,0,-0.3
5/19/12,49,0,-0.5
5/20/12,57,0,-0.4
5/21/12,62,0,0.1
5/22/12,62,0,-0.5
5/23/12,54,0,-0.3
5/24/12,49,0,-0.7
5/25/12,51,0,-0.5
5/26/12,38,0,0.1
5/27/12,42,0,-0.7
5/28/12,49,0,0.2
5/29/12,55,0,-0.3
5/30/12,58,0,-0.2
5/31/12,60,0,-0.1
6/1/12,62,0,0.3
6/2/12,65,0,-0.7
6/3/12,65,0,0.1
6/4/12,62,0,-0.3
6/5/12,54,0,0.2
6/6/12,50,0,-0.6
6/7/12,56,0,0.3
6/8/12,60,0,-0.7
6/9/12,56,0,-0.2
6/10/12,48,0,-0.1
6/11/12,55,0,0.1
6/12/12,62,0,-0.4
6/13/12,64,0,0.1
6/14/12,64,0,0.1
6/15/12,62,0,-0.3
6/16/12,62,0,0.2
6/17/12,65,0,-0.6
6/18/12,64,0,-0.4
6/19/12,65,0,0.3
6/20/12,62,0,-0.2
6/21/12,68,0,0.3
6/22/12,64,0,-0.7
6/23/12,64,0,0.5
6/24/12,66,0,-0.8
6/25/12,65,0,-0.4
6/26/12,64,0,0.5
6/27/12,65,0,0.3
6/28/12,66,0,-0.3
6/29/12,66,0,-0.3
6/30/12,68,0,0
7/1/12,67,0,-0.1
7/2/12,66,0,-0.3
7/3/12,65,0.1,0.2
7/4/12,62,0,0
7/5/12,58,0,-1
7/6/12,60,0,0.3
7/7/12,63,0.1,0.2
7/8/12,64,0,-0.8
7/9/12,68,0.2,0.2
7/10/12,69,0,-0.2
7/11/12,67,0.1,0.2
7/12/12,65,0,-0.3
7/13/12,60,0,0.1
7/14/12,54,0.1,0
7/15/12,56,0.2,-0.7
7/16/12,54,0.4,0.5
7/17/12,58,0,0.3
7/18/12,62,0,3.9
7/19/12,62,0,1.2
7/20/12,63,0,0.3
7/21/12,62,0,0.9
7/22/12,62,0.2,0.6
7/23/12,59,0.6,-0.4
7/24/12,59,0,3.8
7/25/12,63,0,3.4
7/26/12,66,0,-0.2
7/27/12,64,0.1,0
7/28/12,62,0,-0.4
7/29/12,57,0.3,-0.3
7/30/12,55,0.1,-0.7
7/31/12,59,0,0.2
8/1/12,55,0.7,0.9
8/2/12,62,0,4.2
8/3/12,64,0,-0.7
8/4/12,60,0.3,-0.5
8/5/12,63,0,1.2
8/6/12,58,0.4,-0.5
8/7/12,65,0,1.4
8/8/12,67,0,-0.4
8/9/12,64,0,-0.7
8/10/12,67,0,-0.9
8/11/12,64,0,-0.3
8/12/12,65,0,-0.6
8/13/12,63,0.1,-0.1
8/14/12,60,0.2,-0.7
8/15/12,64,0,0.9
8/16/12,64,0,-0.2
8/17/12,60,0.3,-0.2
8/18/12,63,0,0.7
8/19/12,60,0,0.3
8/20/12,62,0,-0.6
8/21/12,62,0,-0.2
8/22/12,53,0.4,-0.6
8/23/12,54,0,0.6
8/24/12,58,0.1,0.3
8/25/12,59,0.2,-0.3
8/26/12,62,0.1,1
8/27/12,63,0,0.4
8/28/12,64,0,-0.7
8/29/12,64,0,-0.6
8/30/12,60,0.2,-0.6
8/31/12,58,0.1,2.7
9/1/12,58,0.2,-0.2
9/2/12,60,0,0.5
9/3/12,61,0,-0.6
9/4/12,59,0,-0.9
9/5/12,61,0,-0.6
9/6/12,61,0,-0.4
9/7/12,60,0,-1.1
9/8/12,60,0,-0.5
9/9/12,60,0,-0.7
9/10/12,57,0.1,-0.8
9/11/12,50,0.8,-0.8
9/12/12,52,0,8.1
9/13/12,55,0.1,-1.2
9/14/12,56,0,-0.9
9/15/12,58,0,-0.9
9/16/12,58,0,-0.4
9/17/12,56,0,-0.6
9/18/12,57,0,-0.8
9/19/12,59,0,-0.7
9/20/12,59,0,-0.3
9/21/12,59,0,-0.7
9/22/12,60,0,-0.9
9/23/12,57,0,-0.6
9/24/12,51,0.2,-1
9/25/12,46,0.3,-0.4
9/26/12,48,0,-0.6
9/27/12,51,0,0.3
9/28/12,53,0,0.4
9/29/12,55,0,0.1
9/30/12,56,0,-0.5
10/1/12,57,0,0.4
10/2/12,58,0,-0.3
10/3/12,59,0,-0.3
10/4/12,55,0,-0.4
10/5/12,53,0,-0.3
10/6/12,49,0,-0.3
10/7/12,46,0,-0.5
10/8/12,51,0,-0.6
10/9/12,51,0,-0.1
10/10/12,52,0,-0.6
10/11/12,44,0.1,-0.2
10/12/12,36,0.6,-0.6
10/13/12,42,0.1,-0.6
10/14/12,46,0,0.9
10/15/12,51,0,0.8
10/16/12,53,0.1,0.2
10/17/12,44,0,0.2
10/18/12,49,0,-0.4
10/19/12,54,0,0.3
10/20/12,51,0.1,-0.2
10/21/12,46,0,0.5
10/22/12,44,0,-0.8
10/23/12,42,0,0.3
10/24/12,34,0.1,-0.3
10/25/12,31,0,-0.2
10/26/12,30,0,-0.6
10/27/12,42,0,0.4
10/28/12,47,0,-0.1
10/29/12,49,0,0.1
10/30/12,49,0.1,0
10/31/12,50,0,0.1
11/1/12,45,0,0
11/2/12,44,0,-0.2
11/3/12,45,0,-0.1
11/4/12,45,0,-0.3
11/5/12,47,0,0.4
11/6/12,49,0,0
11/7/12,49,0,-0.1
11/8/12,42,0,-0.2
11/9/12,32,1.3,0
11/10/12,18,0.2,-0.7
11/11/12,17,0,-0.4
11/12/12,29,0,-0.1
11/13/12,35,0,0.3
11/14/12,40,0,0.3
11/15/12,40,0,-0.3
11/16/12,37,0.1,0.4
11/17/12,37,0,0.3
11/18/12,36,0,0.5
11/19/12,37,0,2
11/20/12,40,0,3.3
11/21/12,41,0,2.9
11/22/12,40,0,1.1
11/23/12,42,0,0.1
11/24/12,45,0,0.1
11/25/12,42,0,-0.4
11/26/12,39,0,-0.2
11/27/12,39,0,0.1
11/28/12,40,0,-0.4
11/29/12,37,0,-0.3
11/30/12,36,0,0.2
12/1/12,36,0,-0.1
12/2/12,36,0,0
12/3/12,36,0,-0.1
12/4/12,40,0,0.2
12/5/12,42,0,-0.3
12/6/12,36,0.1,0
12/7/12,33,0,0
12/8/12,35,0,0
12/9/12,18,0,-0.3
12/10/12,26,0,-0.5
12/11/12,29,0,-0.4
12/12/12,31,0,-0.6
12/13/12,30,0,-0.3
12/14/12,26,1.3,-0.3
12/15/12,21,0.4,-0.5
12/16/12,22,0,0
12/17/12,25,0.2,0.2
12/18/12,26,1.1,-0.1
12/19/12,8,0,-0.1
12/20/12,19,0.1,0.2
12/21/12,28,0,0.1
12/22/12,30,0.1,0
12/23/12,29,0,0.1
12/24/12,21,0.5,-0.1
12/25/12,17,0,0.1
12/26/12,18,0.1,-0.2
12/27/12,15,0,0.2
12/28/12,16,0,0
12/29/12,15,0,-0.1
12/30/12,17,0,0.2
12/31/12,11,0.1,-0.3
1/1/13,14,0,0.1
1/2/13,21,0,0
1/3/13,20,0,-0.2
1/4/13,31,0,-0.1
1/5/13,33,0,0.2
1/6/13,23,0,-0.1
1/7/13,28,0,-0.1
1/8/13,29,0,0
1/9/13,33,0,0.4
1/10/13,25,0.2,-0.4
1/11/13,7,0,0
1/12/13,3,0,-0.1
1/13/13,-1,0,-0.1
1/14/13,-3,0,0.3
1/15/13,12,0.2,-0.1
1/16/13,26,0,-0.2
1/17/13,31,0,-0.1
1/18/13,31,0,0
1/19/13,36,0,-0.1
1/20/13,35,0,-0.1
1/21/13,37,0,0.3
1/22/13,42,0,-0.2
1/23/13,40,0,-0.4
1/24/13,36,0,0.3
1/25/13,35,0,-0.2
1/26/13,32,0.6,-0.3
1/27/13,30,0.4,0.1
1/28/13,16,0.1,0.3
1/29/13,15,0.1,-0.1
1/30/13,24,0.1,0
1/31/13,31,0,0.1
2/1/13,33,0,0.2
2/2/13,34,0,-0.1
2/3/13,34,0,0.3
2/4/13,36,0,0
2/5/13,38,0,-0.2
2/6/13,33,0,0.2
2/7/13,31,0,-0.2
2/8/13,24,0.1,0.2
2/9/13,19,0,0
2/10/13,15,0.2,0.1
2/11/13,13,0,-0.1
2/12/13,18,0,0
2/13/13,26,0,0.3
2/14/13,26,0,-0.1
2/15/13,30,0,-0.2
2/16/13,38,0,0
2/17/13,33,0,0
2/18/13,26,0,0.1
2/19/13,29,0,-0.1
2/20/13,24,0.2,-0.2
2/21/13,18,0,0.6
2/22/13,18,0,-0.7
2/23/13,20,0.1,0.4
2/24/13,12,0,0.1
2/25/13,26,0.1,-0.5
2/26/13,16,0,0.7
2/27/13,20,0,-0.3
2/28/13,29,0,0.1
3/1/13,35,0,0
3/2/13,42,0,-0.3
3/3/13,38,0,0
3/4/13,31,0,0
3/5/13,36,0,0.2
3/6/13,36,0,-0.2
3/7/13,36,0,-0.1
3/8/13,28,1.4,0.2
3/9/13,23,0.2,-0.2
3/10/13,27,0,0.5
3/11/13,35,0,-0.2
3/12/13,39,0,0.4
3/13/13,44,0,0.1
3/14/13,51,0,0.2
3/15/13,50,0,1.3
3/16/13,45,0,2.8
3/17/13,39,0,1.7
3/18/13,38,0,0.4
3/19/13,37,0,0.1
3/20/13,40,0,-0.1
3/21/13,36,0,0.5
3/22/13,32,0.1,0.1
3/23/13,18,0,-0.4
3/24/13,28,0,-0.7
3/25/13,35,0,-0.1
3/26/13,40,0,0.3
3/27/13,42,0,0.7
3/28/13,43,0,0.7
3/29/13,43,0,-0.1
3/30/13,45,0,0.1
3/31/13,44,0,0.1
4/1/13,38,0,-0.1
4/2/13,34,0,-0.3
4/3/13,42,0,-0.3
4/4/13,47,0,0.1
4/5/13,46,0.1,-0.3
4/6/13,44,0,-0.4
4/7/13,46,0,-0.8
4/8/13,32,0.3,-0.1
4/9/13,21,0.2,0
4/10/13,30,0,-0.3
4/11/13,38,0,1.1
4/12/13,41,0,0.8
4/13/13,45,0,-0.6
4/14/13,43,0,-0.8
4/15/13,41,0.1,-0.2
4/16/13,28,0.1,-0.7
4/17/13,21,0.1,-0.2
4/18/13,25,0,0
4/19/13,38,0,0.9
4/20/13,37,0,-0.3
4/21/13,46,0,0
4/22/13,47,0,-0.3
4/23/13,34,0,-0.4
4/24/13,40,0,-0.1
4/25/13,44,0,-0.3
4/26/13,46,0,-0.3
4/27/13,49,0,0.1
4/28/13,54,0,0
4/29/13,57,0,-0.1
4/30/13,53,0,-0.5
5/1/13,34,0,-0.3
5/2/13,36,0,-0.1
5/3/13,47,0,-0.5
5/4/13,50,0,-0.3
5/5/13,46,0,0.1
5/6/13,41,0.2,-0.7
5/7/13,37,0.1,0.1
5/8/13,36,0.2,-0.3
5/9/13,39,0.2,-0.4
5/10/13,45,0,0.2
5/11/13,50,0,0.2
5/12/13,56,0,0.5
5/13/13,60,0,0
5/14/13,60,0,-0.1
5/15/13,56,0,-0.4
5/16/13,55,0,-0.3
5/17/13,48,0,-0.4
5/18/13,44,0,-0.5
5/19/13,40,0.1,-0.5
5/20/13,42,0,-0.5
5/21/13,50,0,-0.2
5/22/13,54,0,0.1
5/23/13,53,0,-0.5
5/24/13,53,0,-0.2
5/25/13,53,0,-0.7
5/26/13,54,0,-0.2
5/27/13,54,0,-0.8
5/28/13,48,0,0
5/29/13,46,0,-0.8
5/30/13,54,0,-0.3
5/31/13,51,0,-0.3
6/1/13,55,0,-0.5
6/2/13,62,0,-0.4
6/3/13,62,0,-0.4
6/4/13,62,0,0.2
6/5/13,61,0,-0.1
6/6/13,62,0,-1.1
6/7/13,65,0,0.1
6/8/13,66,0,-0.3
6/9/13,70,0,-0.1
6/10/13,65,0,0.1
6/11/13,61,0,-0.4
6/12/13,64,0,-0.2
6/13/13,63,0,-0.4
6/14/13,61,0,-0.2
6/15/13,62,0.3,-0.2
6/16/13,61,0,
6/17/13,62,0,
6/18/13,62,0,
6/19/13,58,0,
6/20/13,59,0,
6/21/13,59,0,
6/22/13,60,0,
6/23/13,61,0,
6/24/13,56,0,
6/25/13,60,0,
6/26/13,65,0,
6/27/13,71,0,
6/28/13,72,0,
6/29/13,71,0,
6/30/13,71,0,
7/1/13,70,0,
7/2/13,73,0,
7/3/13,71,0,
7/4/13,65,0,
7/5/13,65,0,
7/6/13,63,0,
7/7/13,60,0.2,
7/8/13,66,0,
7/9/13,69,0,
7/10/13,71,0,
7/11/13,59,0.5,
7/12/13,57,0.1,
7/13/13,62,0,
7/14/13,62,0.1,
7/15/13,60,0.3,
7/16/13,56,0.9,
7/17/13,61,0.2,
7/18/13,60,0.7,
7/19/13,64,0,
7/20/13,66,0,
7/21/13,62,0.2,
7/22/13,62,0.1,
7/23/13,61,0,
7/24/13,62,0,
7/25/13,66,0,
7/26/13,64,0.1,
7/27/13,57,0.4,
7/28/13,53,0.6,
7/29/13,58,0,
7/30/13,62,0,
7/31/13,65,0,
8/1/13,63,0,
8/2/13,62,0,
8/3/13,64,0.1,
8/4/13,63,0,
8/5/13,64,0,
8/6/13,61,0,
8/7/13,56,0.1,
8/8/13,60,0,
8/9/13,62,0,
8/10/13,58,0,
8/11/13,57,0.2,
8/12/13,61,0,
8/13/13,64,0,
8/14/13,65,0,
8/15/13,65,0,
8/16/13,66,0,
8/17/13,59,0.5,
8/18/13,61,0.1,
8/19/13,62,0,
8/20/13,62,0,
8/21/13,59,0.1,
8/22/13,58,0.1,
8/23/13,54,0.6,
8/24/13,55,0.3,
8/25/13,51,0.4,
8/26/13,52,0.7,
8/27/13,53,0.1,
8/28/13,59,0,
8/29/13,63,0.1,
8/30/13,59,0.4,
8/31/13,58,0,
9/1/13,56,0.1,
9/2/13,59,0,
9/3/13,62,0,
9/4/13,61,0.1,
9/5/13,63,0,
9/6/13,62,0,
9/7/13,60,0,
9/8/13,51,0.3,
9/9/13,51,0.3,
9/10/13,48,2.3,
9/11/13,47,0.7,
9/12/13,49,0,
9/13/13,51,0,
9/14/13,52,0,
9/15/13,53,0,
9/16/13,57,0,
9/17/13,58,0,
9/18/13,55,0,
9/19/13,53,0,
9/20/13,56,0,
9/21/13,54,0.1,
9/22/13,46,0,
9/23/13,48,0,
9/24/13,53,0,
9/25/13,50,0,
9/26/13,42,0,
9/27/13,34,0,
9/28/13,42,0,
9/29/13,50,0,
9/30/13,53,0,
10/1/13,53,0,
10/2/13,51,0,
10/3/13,40,0.1,
10/4/13,29,0,
10/5/13,36,0,
10/6/13,49,0,
10/7/13,50,0,
10/8/13,47,0,
10/9/13,41,0.2,
10/10/13,33,0.3,
10/11/13,38,0,
10/12/13,41,0,
10/13/13,37,0.1,
10/14/13,34,0,
10/15/13,32,0,
10/16/13,35,0,
10/17/13,42,0,
10/18/13,39,0,
10/19/13,44,0,
10/20/13,45,0,
10/21/13,43,0,
10/22/13,45,0,
10/23/13,46,0,
10/24/13,47,0,
10/25/13,44,0,
10/26/13,46,0,
10/27/13,45,0,
10/28/13,36,0.9,
10/29/13,27,0.3,
10/30/13,28,0,
10/31/13,33,0,
11/1/13,39,0,
11/2/13,41,0,
11/3/13,36,0,
11/4/13,26,0.2,
11/5/13,24,0,
11/6/13,36,0,
11/7/13,39,0.1,
11/8/13,43,0,
11/9/13,44,0,
11/10/13,45,0,
11/11/13,47,0,
11/12/13,46,0,
11/13/13,43,0,
11/14/13,40,0,
11/15/13,35,0,
11/16/13,33,0,
11/17/13,36,0,
11/18/13,38,0,
11/19/13,36,0,
11/20/13,33,0,
11/21/13,33,0.9,
11/22/13,28,2,
11/23/13,28,1.2,
11/24/13,29,0,
11/25/13,29,0.1,
11/26/13,34,0,
11/27/13,31,0,
11/28/13,30,0,
11/29/13,32,0,
11/30/13,33,0,
12/1/13,37,0,
12/2/13,39,0,
12/3/13,30,0.5,
12/4/13,7,0.1,
12/5/13,7,0,
12/6/13,12,0,
12/7/13,14,0.2,
12/8/13,5,0,
12/9/13,8,0,
12/10/13,28,0,
12/11/13,26,0,
12/12/13,31,0,
12/13/13,27,0,
12/14/13,25,0,
12/15/13,38,0,
12/16/13,41,0,
12/17/13,41,0,
12/18/13,41,0,
12/19/13,30,0,
12/20/13,21,0,
12/21/13,24,0,
12/22/13,24,0,
12/23/13,32,0,
12/24/13,33,0,
12/25/13,30,0,
12/26/13,36,0,
12/27/13,39,0,
12/28/13,33,0,
12/29/13,24,0,
12/30/13,35,0,
12/31/13,39,0,
1/1/14,34,0,
1/2/14,39,0,
1/3/14,39,0,
1/4/14,24,0,
1/5/14,18,0,
1/6/14,31,0,
1/7/14,35,0,
1/8/14,32,0,
1/9/14,29,0,
1/10/14,31,0,
1/11/14,36,0,
1/12/14,26,0,
1/13/14,28,0,
1/14/14,31,0,
1/15/14,35,0,
1/16/14,34,0,
1/17/14,37,0,
1/18/14,37,0,
1/19/14,40,0,
1/20/14,38,0,
1/21/14,37,0,
1/22/14,35,0,
1/23/14,27,0,
1/24/14,32,0,
1/25/14,37,0,
1/26/14,36,0,
1/27/14,34,0,
1/28/14,32,0,
1/29/14,38,0,
1/30/14,33,0.1,
1/31/14,25,0.5,
2/1/14,15,0,
2/2/14,18,0,
2/3/14,20,0,
2/4/14,18,0,
2/5/14,21,0,
2/6/14,24,0.1,
2/7/14,25,0,
2/8/14,33,0,
2/9/14,38,0,
2/10/14,33,0,
2/11/14,31,0,
2/12/14,38,0,
2/13/14,43,0,
2/14/14,44,0,
2/15/14,45,0,
2/16/14,40,0,
2/17/14,40,0,
2/18/14,40,0,
2/19/14,33,0,
2/20/14,25,0.1,
2/21/14,34,0,
2/22/14,36,0,
2/23/14,38,0,
2/24/14,40,0,
2/25/14,41,0,
2/26/14,40,0,
2/27/14,32,0.3,
2/28/14,33,0.9,
3/1/14,30,0.4,
3/2/14,32,0,
3/3/14,35,0,
3/4/14,34,0,
3/5/14,38,0,
3/6/14,41,0,
3/7/14,30,0.3,
3/8/14,32,0,
3/9/14,42,0,
3/10/14,41,0,
3/11/14,26,0,
3/12/14,29,0,
3/13/14,34,0,
3/14/14,38,0,
3/15/14,33,0,
3/16/14,41,0,
3/17/14,37,0,
3/18/14,23,0,
3/19/14,31,0.2,
3/20/14,39,0,
3/21/14,40,0,
3/22/14,36,0,
3/23/14,39,0,
3/24/14,41,0,
3/25/14,45,0,
3/26/14,34,0.1,
3/27/14,31,0,
3/28/14,35,0,
3/29/14,41,0,
3/30/14,32,0.2,
3/31/14,34,0,
4/1/14,31,0.1,
4/2/14,25,0.1,
4/3/14,28,0,
4/4/14,32,0,
4/5/14,32,0,
4/6/14,34,0,
4/7/14,41,0,
4/8/14,48,0,
4/9/14,50,0,
4/10/14,53,0,
4/11/14,52,0,
4/12/14,48,0,
4/13/14,35,0,
4/14/14,36,0,
4/15/14,45,0,
4/16/14,41,0,
4/17/14,48,0,
4/18/14,47,0,
4/19/14,44,0,
4/20/14,48,0,
4/21/14,52,0,
4/22/14,48,0,
4/23/14,35,0,
4/24/14,44,0,
4/25/14,45,0.2,
4/26/14,32,0.1,
4/27/14,33,0,
4/28/14,32,0,
4/29/14,33,0,
4/30/14,35,0,
5/1/14,43,0,
5/2/14,52,0,
5/3/14,56,0,
5/4/14,53,0,
5/5/14,51,0,
5/6/14,42,0,
5/7/14,31,0,
5/8/14,37,0,
5/9/14,45,0,
5/10/14,46,0.1,
5/11/14,28,0.7,
5/12/14,34,0,
5/13/14,37,0,
5/14/14,45,0,
5/15/14,53,0,
5/16/14,57,0,
5/17/14,58,0,
5/18/14,56,0,
5/19/14,52,0,
5/20/14,49,0,
5/21/14,46,0,
5/22/14,49,0,
5/23/14,41,0.1,
5/24/14,43,0,
5/25/14,51,0,
5/26/14,58,0,
5/27/14,64,0,
5/28/14,62,0,
5/29/14,57,0,
5/30/14,58,0,
5/31/14,59,0,
6/1/14,59,0,
6/2/14,61,0,
6/3/14,58,0,
6/4/14,60,0,
6/5/14,60,0,
6/6/14,62,0,
6/7/14,61,0,
6/8/14,57,0,
6/9/14,58,0,
6/10/14,64,0,
6/11/14,60,0,
6/12/14,63,0,
6/13/14,60,0,
6/14/14,53,0,
6/15/14,57,0,
6/16/14,55,0,
6/17/14,52,0,
6/18/14,50,0,
6/19/14,56,0,
6/20/14,63,0,
6/21/14,62,0,
6/22/14,63,0,
6/23/14,64,0,
6/24/14,65,0,
6/25/14,64,0,
6/26/14,57,0,
6/27/14,59,0,
6/28/14,64,0,
6/29/14,68,0,
6/30/14,68,0,
7/1/14,67,0,
7/2/14,64,0,
7/3/14,67,0,
7/4/14,62,0,
7/5/14,60,1,
7/6/14,62,0,
7/7/14,64,0,
7/8/14,63,0.2,
7/9/14,62,0,
7/10/14,57,0.3,
7/11/14,61,0,
7/12/14,66,0,
7/13/14,67,0.1,
7/14/14,65,0,
7/15/14,60,0.1,
7/16/14,63,0,
7/17/14,66,0,
7/18/14,66,0,
7/19/14,67,0,
7/20/14,65,0,
7/21/14,64,0,
7/22/14,69,0,
7/23/14,71,0,
7/24/14,67,0,
7/25/14,65,0,
7/26/14,63,0,
7/27/14,65,0,
7/28/14,58,0.3,
7/29/14,59,0,
7/30/14,60,0,
7/31/14,60,0.1,
8/1/14,63,0,
8/2/14,63,0,
8/3/14,53,1.2,
8/4/14,54,0,
8/5/14,58,0,
8/6/14,60,0,
8/7/14,61,0,
8/8/14,62,0,
8/9/14,64,0,
8/10/14,62,0,
8/11/14,62,0.3,
8/12/14,55,0.5,
8/13/14,53,0.2,
8/14/14,58,0,
8/15/14,61,0,
8/16/14,65,0,
8/17/14,66,0,
8/18/14,62,0.1,
8/19/14,51,1,
8/20/14,55,0,
8/21/14,54,0,
8/22/14,54,0,
8/23/14,54,0,
8/24/14,57,0,
8/25/14,57,0,
8/26/14,48,0.9,
8/27/14,51,0,
8/28/14,57,0,
8/29/14,61,0,
8/30/14,62,0,
8/31/14,62,0,
9/1/14,63,0,
9/2/14,64,0,
9/3/14,62,0,
9/4/14,58,0,
9/5/14,59,0,
9/6/14,61,0,
9/7/14,58,0.3,
9/8/14,53,0.9,
9/9/14,50,0.8,
9/10/14,54,0,
9/11/14,58,0,
9/12/14,58,0,
9/13/14,60,0,
9/14/14,61,0,
9/15/14,63,0,
9/16/14,61,0,
9/17/14,59,0,
9/18/14,59,0,
9/19/14,58,0,
9/20/14,59,0.1,
9/21/14,52,0.8,
9/22/14,55,0,
9/23/14,57,0,
9/24/14,60,0,
9/25/14,60,0,
9/26/14,56,0,
9/27/14,46,1.7,
9/28/14,41,0,6.7
9/29/14,42,0,-0.3
9/30/14,46,0,-0.5
10/1/14,40,0,0
10/2/14,43,0,-1.6
10/3/14,50,0,0.8
10/4/14,51,0,-0.2
10/5/14,51,0,-0.3
10/6/14,53,0,-0.6
10/7/14,53,0,-0.5
10/8/14,51,0.1,0.7
10/9/14,50,0,-0.4
10/10/14,51,0,0
10/11/14,51,0,0
10/12/14,41,0.1,-0.9
10/13/14,44,0,-0.6
10/14/14,50,0,0.3
10/15/14,51,0,-0.8
10/16/14,50,0,0.6
10/17/14,50,0,0.3
10/18/14,49,0,-1.2
10/19/14,51,0,-0.1
10/20/14,49,0.1,0.9
10/21/14,48,0,-0.4
10/22/14,48,0,0.7
10/23/14,52,0.1,-1.7
10/24/14,54,0,1
10/25/14,51,0,-1.1
10/26/14,46,0,0.8
10/27/14,40,0,-0.7
10/28/14,44,0,1
10/29/14,49,0.1,-2.1
10/30/14,49,0,0.5
10/31/14,49,0,1
11/1/14,40,0.1,0.3
11/2/14,30,0.2,-1.5
11/3/14,26,0,-0.7
11/4/14,35,0,1.2
11/5/14,42,0,-0.9
11/6/14,47,0,0.8
11/7/14,48,0,0.4
11/8/14,46,0,-1.5
11/9/14,48,0,0.3
11/10/14,42,0,0.8
11/11/14,42,0,-1
11/12/14,40,0,0.1
11/13/14,37,0,0.7
11/14/14,36,0.1,-1.1
11/15/14,33,0.2,0.6
11/16/14,16,0,-0.6
11/17/14,26,0,-0.3
11/18/14,33,0,1.1
11/19/14,37,0,-1.4
11/20/14,36,0,0.8
11/21/14,35,0,0.2
11/22/14,35,0.1,-0.3
11/23/14,22,0,0.4
11/24/14,24,0,-0.7
11/25/14,34,0,0.2
11/26/14,41,0,-0.7
11/27/14,48,0,0.5
11/28/14,44,0,0.9
11/29/14,40,0,-0.5
11/30/14,36,0,-1
12/1/14,35,0,0.7
12/2/14,37,0.2,0.1
12/3/14,36,0.2,0.5
12/4/14,36,0.1,-1.5
12/5/14,33,0,1.4
12/6/14,34,0,-0.1
12/7/14,36,0,0.6
12/8/14,35,0,-0.2
12/9/14,37,0,-1.6
12/10/14,36,0.2,1.7
12/11/14,36,0.1,-1.6
12/12/14,33,0.3,-0.1
12/13/14,26,0.1,1.3
12/14/14,20,0,-0.8
12/15/14,24,0,0.9
12/16/14,27,0,-1.1
12/17/14,26,0.3,-0.2
12/18/14,26,0,0.4
12/19/14,28,0,0.8
12/20/14,32,0,-0.9
12/21/14,37,0.1,0.9
12/22/14,34,0,0.1
12/23/14,22,0,0.1
12/24/14,32,0.1,0.3
12/25/14,18,0,-0.5
12/26/14,11,0,-1
12/27/14,15,0,0.2
12/28/14,27,0,-0.3
12/29/14,19,0,1.2
12/30/14,12,0.2,-1.1
12/31/14,13,0.8,0.3
1/1/15,16,0.1,-0.1
1/2/15,21,0.1,0.5
1/3/15,28,0,0.3
1/4/15,35,0,-0.8
1/5/15,41,0.1,-0.4
1/6/15,43,0.1,1.3
1/7/15,43,0,-1.6
1/8/15,42,0,0.3
1/9/15,38,0,-0.1
1/10/15,34,0,1.4
1/11/15,34,0,-1.6
1/12/15,31,0.3,1.5
1/13/15,24,0,-1.6
1/14/15,28,0,1.7
1/15/15,36,0,-0.7
1/16/15,38,0,-0.8
1/17/15,35,0,1.6
1/18/15,42,0,-0.1
1/19/15,39,0,-0.8
1/20/15,32,0,-0.8
1/21/15,24,0,-0.2
1/22/15,24,0,0.4
1/23/15,29,0,1.2
1/24/15,33,0,-0.8
1/25/15,40,0,0
1/26/15,41,0,0.1
1/27/15,34,0.2,0
1/28/15,35,0,0.5
1/29/15,33,0.2,-0.3
1/30/15,29,1.2,0.9
1/31/15,29,0.3,-1.1
2/1/15,30,0,0.3
2/2/15,38,0,-0.6
2/3/15,40,0,0.6
2/4/15,42,0,0.7
2/5/15,45,0,-0.1
2/6/15,43,0,-0.7
2/7/15,41,0,1.1
2/8/15,42,0,-0.7
2/9/15,42,0,-0.5
2/10/15,35,0,-0.4
2/11/15,33,0,0.6
2/12/15,41,0,0.1
2/13/15,46,0,0.3
2/14/15,47,0,0.2
2/15/15,39,0,-0.8
2/16/15,31,0,0.1
2/17/15,32,0,0
2/18/15,42,0,0.3
2/19/15,44,0,1.7
2/20/15,40,0,0.2
2/21/15,32,0,-1.3
2/22/15,24,0.8,1.6
2/23/15,21,0.6,-0.7
2/24/15,24,0,-0.2
2/25/15,32,0,-0.7
2/26/15,29,0,1.5
2/27/15,25,0.1,-0.1
2/28/15,25,1.3,-1.3
3/1/15,26,1.2,2
3/2/15,27,1.3,-0.6
3/3/15,22,0.1,-1.5
3/4/15,20,0.1,0.6
