Date,Air Temperature Observed (degF) Start of Day Values,Precipitation Increment (in),Change In Precipitation Increment (in),Wind Speed Maximum (mph),Soil Moisture Percent -8in (pct) Start of Day Values
2/10/09,11,0.4,0,30.9,39.8
2/11/09,20,0.6,0.2,26.8,39.8
2/12/09,16,0.1,-0.5,25.2,39.8
2/13/09,18,0.5,0.4,36.9,39.8
2/14/09,17,0.8,0.3,35,39.7
2/15/09,22,0.5,-0.3,44.7,39.8
2/16/09,27,0.4,-0.1,33.3,39.7
2/17/09,21,1.1,0.7,33,39.6
2/18/09,23,0,-1.1,21.6,39.7
2/19/09,27,0,0,17.5,39.6
2/20/09,32,0,0,19.9,39.6
2/21/09,30,0,0,31,39.5
2/22/09,37,1.4,1.4,37.4,39.6
2/23/09,33,1.1,-0.3,37.1,39.5
2/24/09,32,0.2,-0.9,36.1,39.5
2/25/09,33,0.3,0.1,31.4,39.5
2/26/09,28,0.8,0.5,40.5,39.5
2/27/09,25,0,-0.8,23.2,39.5
2/28/09,35,0,0,35.4,39.5
3/1/09,41,0.7,0.7,43.6,39.5
3/2/09,34,2.5,1.8,43.5,39.5
3/3/09,27,2.8,0.3,49.1,39.5
3/4/09,23,0.8,-2,21.1,39.6
3/5/09,18,0,-0.8,21,39.5
3/6/09,18,0,0,26.1,39.6
3/7/09,18,0,0,14.3,39.5
3/8/09,29,0,0,34.1,39.6
3/9/09,22,0,0,37.4,39.6
3/10/09,17,0,0,5.8,39.6
3/11/09,27,0,0,8,39.6
3/12/09,25,0,0,10.5,39.6
3/13/09,28,0,0,13,39.6
3/14/09,34,0,0,31.8,39.6
3/15/09,24,0,0,40.7,39.6
3/16/09,32,0,0,39.1,39.6
3/17/09,32,0,0,23.2,39.6
3/18/09,38,0,0,13.9,39.6
3/19/09,42,0,0,14.6,39.6
3/20/09,39,0,0,17.6,39.8
3/21/09,37,1.7,1.7,40.1,40
3/22/09,24,1.4,-0.3,29.8,40.1
3/23/09,15,0,-1.4,13.6,40.1
3/24/09,26,0,0,7.9,40
3/25/09,31,0,0,28.4,39.9
3/26/09,34,0,0,24.8,39.9
3/27/09,29,0,0,12.6,40
3/28/09,36,0,0,37.4,40
3/29/09,35,0,0,39.4,40.1
3/30/09,19,0,0,22.6,40.1
3/31/09,34,0,0,19,40.1
4/1/09,33,0,0,19.9,40
4/2/09,40,0.2,0.2,33.1,40.1
4/3/09,26,0,-0.2,21.5,40.2
4/4/09,17,0,0,15.6,40.1
4/5/09,25,0,0,8.7,40
4/6/09,36,0,0,12.8,39.9
4/7/09,44,0,0,30,40.1
4/8/09,26,0.5,0.5,33,40.2
4/9/09,25,0.4,-0.1,21.9,40.1
4/10/09,27,0.1,-0.3,22.8,40.1
4/11/09,25,0,-0.1,16.9,40
4/12/09,32,0.1,0.1,17.7,39.9
4/13/09,40,0,-0.1,26.2,40
4/14/09,32,0.1,0.1,26.5,40.2
4/15/09,14,0,-0.1,24.3,40.1
4/16/09,25,0,0,16.9,40.1
4/17/09,34,0,0,10.9,40.1
4/18/09,40,0,0,13.9,40.2
4/19/09,42,0,0,9.3,40.3
4/20/09,46,0,0,10.1,40.4
4/21/09,49,0,0,16.7,40.5
4/22/09,51,0,0,28.6,40.5
4/23/09,45,0,0,33.3,40.7
4/24/09,33,0.8,0.8,26.9,40.6
4/25/09,25,0,-0.8,19.8,40.3
4/26/09,34,0,0,13.7,40.2
4/27/09,36,0,0,34.9,40.3
4/28/09,29,0,0,35,40.4
4/29/09,28,0,0,23.4,40.3
4/30/09,33,0.1,0.1,27.1,40.4
5/1/09,36,1.6,1.5,33.3,40.5
5/2/09,34,1.2,-0.4,32.2,40.6
5/3/09,34,2,0.8,36.1,40.4
5/4/09,34,0.9,-1.1,38.7,40.7
5/5/09,37,1,0.1,37.2,40.8
5/6/09,38,0,-1,37.9,40.7
5/7/09,39,0,0,23.4,40.7
5/8/09,40,0,0,13.3,40.7
5/9/09,42,0,0,19,40.7
5/10/09,42,0,0,21,40.6
5/11/09,47,0,0,22.6,40.6
5/12/09,39,0,0,30.7,40.6
5/13/09,39,0,0,27.2,40.6
5/14/09,39,0,0,15.6,40.6
5/15/09,42,0,0,9.8,40.6
5/16/09,49,0,0,13.3,40.6
5/17/09,54,0,0,18.1,40.6
5/18/09,59,0,0,22.3,40.7
5/19/09,53,0,0,32.6,40.7
5/20/09,45,0,0,33.5,40.6
5/21/09,50,0,0,19,40.5
5/22/09,51,0,0,19,40.4
5/23/09,51,0,0,23,40.4
5/24/09,46,0,0,18.2,40.3
5/25/09,46,0,0,15.4,40.3
5/26/09,49,0,0,10.3,40.2
5/27/09,53,0,0,14.9,40.2
5/28/09,51,0,0,28.8,40.2
5/29/09,50,0,0,20.5,40.1
5/30/09,50,0.4,0.4,21.8,40
5/31/09,50,0,-0.4,16.8,40.4
6/1/09,46,0,0,16.1,40.3
6/2/09,45,1.1,1.1,15.6,40.2
6/3/09,41,0,-1.1,21.1,40.6
6/4/09,41,0.3,0.3,23.3,40.4
6/5/09,38,0,-0.3,26.8,40.5
6/6/09,34,0.1,0.1,18.1,40.5
6/7/09,38,0,-0.1,18.7,40.5
6/8/09,43,0,0,19.8,40.4
6/9/09,45,0,0,20.8,40.3
6/10/09,40,0,0,24.3,40.3
6/11/09,39,0,0,20.1,40.2
6/12/09,40,0,0,19.1,40.2
6/13/09,39,0.4,0.4,17.7,40.1
6/14/09,38,0,-0.4,17.4,40.5
6/15/09,42,0,0,15.9,40.4
6/16/09,44,0.5,0.5,15.6,40.3
6/17/09,47,0,-0.5,22.7,40.6
6/18/09,48,0,0,17.6,40.4
6/19/09,51,0,0,22.3,40.4
6/20/09,44,0,0,24.1,40.3
6/21/09,41,0,0,27.6,40.2
6/22/09,39,0,0,10.4,40.1
6/23/09,49,0,0,13.3,40.1
6/24/09,55,0,0,24.6,40.1
6/25/09,58,0,0,17.7,40.1
6/26/09,55,0,0,16.8,40.1
6/27/09,56,0,0,17.1,40.1
6/28/09,61,0,0,18.7,40
6/29/09,59,0,0,23.9,40
6/30/09,61,0,0,16,39.9
7/1/09,55,0,0,18.2,39.8
7/2/09,58,0,0,17.6,39.7
7/3/09,55,0,0,18.6,39.6
7/4/09,50,0,0,19.9,39.6
7/5/09,54,0,0,24.2,39.5
7/6/09,49,0,0,25.3,39.3
7/7/09,49,0,0,28.8,39.2
7/8/09,46,0,0,24.9,39.1
7/9/09,46,0,0,22,38.8
7/10/09,50,0,0,20.7,38.7
7/11/09,52,0,0,29.8,38.5
7/12/09,54,0,0,33.3,38.3
7/13/09,49,0,0,14,38.1
7/14/09,54,0,0,20.3,37.9
7/15/09,59,0,0,20,37.5
7/16/09,60,0,0,18.1,37.3
7/17/09,62,0,0,14.4,36.9
7/18/09,61,0,0,17.8,36.4
7/19/09,66,0,0,21.5,36.2
7/20/09,62,0,0,23.1,35.6
7/21/09,59,0,0,21.8,35.1
7/22/09,62,0,0,19.5,34
7/23/09,65,0,0,20.8,33.6
7/24/09,62,0,0,22.9,33.1
7/25/09,62,0,0,19.3,32.2
7/26/09,62,0,0,17.4,31.8
7/27/09,62,0,0,17.7,31.3
7/28/09,64,0,0,16.6,30.3
7/29/09,64,0.2,0.2,18.8,29.8
7/30/09,61,0,-0.2,19.4,29.8
7/31/09,60,0,0,15.9,29.4
8/1/09,62,0,0,18.5,29
8/2/09,57,0,0,21,29
8/3/09,52,0,0,21.3,28.2
8/4/09,54,0,0,22.4,27.8
8/5/09,53,0,0,25.6,28
8/6/09,45,0.7,0.7,25.6,28.1
8/7/09,37,0,-0.7,20.8,28.2
8/8/09,45,0,0,13,30.2
8/9/09,50,0,0,14.8,30.5
8/10/09,53,0,0,17.7,30.3
8/11/09,58,0,0,22,30
8/12/09,58,0,0,19.5,28.9
8/13/09,55,0,0,26.1,29.2
8/14/09,51,0,0,23.7,28.5
8/15/09,46,0,0,18.2,28.2
8/16/09,50,0,0,15.5,27.7
8/17/09,55,0,0,10.4,27.6
8/18/09,58,0,0,15.8,27.3
8/19/09,61,0,0,18.1,27.5
8/20/09,63,0,0,20.2,27.4
8/21/09,60,0,0,22.2,26.9
8/22/09,63,0,0,24.7,26.5
8/23/09,55,0.2,0.2,25.9,26.9
8/24/09,50,0,-0.2,17.6,26
8/25/09,53,0,0,19.3,26
8/26/09,54,0,0,17.5,25.9
8/27/09,57,0,0,15.1,26
8/28/09,60,0,0,19.4,25.3
8/29/09,59,0,0,24.9,24.8
8/30/09,56,0,0,34.6,25.7
8/31/09,56,0,0,25.9,24.8
9/1/09,53,0,0,27.8,24.4
9/2/09,56,0,0,18,24.9
9/3/09,57,0,0,21.5,24.5
9/4/09,57,0,0,25.8,24.4
9/5/09,55,0,0,30.5,23.5
9/6/09,50,0,0,33.1,23.9
9/7/09,49,0,0,19.6,24.4
9/8/09,49,0,0,14.5,23.9
9/9/09,55,0,0,15.6,23.6
9/10/09,57,0,0,15.2,23.2
9/11/09,60,0,0,16.4,24.1
9/12/09,62,0,0,21.7,23.5
9/13/09,55,0,0,31.9,23.6
9/14/09,45,0,0,23.9,22.7
9/15/09,44,0,0,17.1,22.9
9/16/09,53,0,0,16.8,23.1
9/17/09,58,0,0,14.4,23.1
9/18/09,56,0,0,24.4,22.4
9/19/09,58,0,0,29.3,22.6
9/20/09,53,0,0,16.3,22.6
9/21/09,53,0,0,15.1,23
9/22/09,51,0,0,12.7,21.7
9/23/09,57,0,0,16.3,21.7
9/24/09,59,0,0,17.9,22.7
9/25/09,60,0,0,9.3,22.7
9/26/09,60,0,0,10.8,22.2
9/27/09,60,0,0,14.8,22.2
9/28/09,59,0,0,34.3,22.1
9/29/09,50,0,0,32.8,22.1
9/30/09,,0,0,13.5,22
10/1/09,35,0,0,14,20.8
10/2/09,45,0,0,25,21.3
10/3/09,40,0,0,35.4,20.8
10/4/09,25,0.3,0.3,20.8,20.5
10/5/09,25,0,-0.3,15.2,19.8
10/6/09,31,0,0,15.9,19.9
10/7/09,33,0,0,16,19.2
10/8/09,41,0,0,19.1,19.4
10/9/09,48,0,0,9.8,19.7
10/10/09,42,0,0,16,19.6
10/11/09,43,0,0,20.7,19.6
10/12/09,42,0,0,26.1,20.4
10/13/09,33,5.3,5.3,45.6,19.7
10/14/09,37,0.5,-4.8,39,40.3
10/15/09,40,0,-0.5,18.6,40.3
10/16/09,45,0,0,10.5,40.2
10/17/09,50,0,0,21.5,40.1
10/18/09,50,0,0,41.7,39.9
10/19/09,40,0.7,0.7,26.1,39.7
10/20/09,31,0,-0.7,11,39.7
10/21/09,40,0,0,13.5,40.4
10/22/09,45,0,0,17.5,40.2
10/23/09,44,0,0,11.9,39.9
10/24/09,50,0,0,23.2,39.8
10/25/09,42,0,0,13.5,39.7
10/26/09,46,0,0,34.1,39.6
10/27/09,37,0,0,31.1,39.4
10/28/09,18,0,0,32.8,39.3
10/29/09,23,0,0,23.8,39.1
10/30/09,37,0,0,10.3,39
10/31/09,43,0,0,16.4,39
11/1/09,47,0,0,14.7,39.1
11/2/09,52,0,0,15.2,39.1
11/3/09,54,0,0,19.2,39.1
11/4/09,52,0,0,31,39.1
11/5/09,46,0,0,40.4,39.1
11/6/09,33,0.4,0.4,30.4,39
11/7/09,36,0,-0.4,25.9,38.8
11/8/09,33,0,0,16.6,38.8
11/9/09,38,0,0,27.6,38.7
11/10/09,39,0,0,25.8,38.7
11/11/09,40,0,0,31.9,38.6
11/12/09,32,0.5,0.5,26.7,38.6
11/13/09,25,0,-0.5,17.5,38.5
11/14/09,27,0,0,15.5,38.5
11/15/09,27,0,0,10.7,38.5
11/16/09,39,0,0,23.6,38.4
11/17/09,40,0,0,27.6,38.8
11/18/09,28,0,0,20.9,39
11/19/09,36,0,0,33.6,38.9
11/20/09,40,1.2,1.2,54.7,39.1
11/21/09,22,0,-1.2,26.6,39
11/22/09,29,0,0,30.2,38.9
11/23/09,28,0,0,12.5,38.9
11/24/09,34,0,0,11,38.8
11/25/09,35,0,0,8.8,38.9
11/26/09,38,0,0,23.9,39
11/27/09,37,0.5,0.5,33.1,39.4
11/28/09,24,0.1,-0.4,29.8,39.5
11/29/09,23,0,-0.1,17.2,39.4
11/30/09,31,0,0,16.5,39.4
12/1/09,40,0,0,5,39.3
12/2/09,32,0,0,8.3,39.3
12/3/09,27,0,0,10.1,39.2
12/4/09,35,0,0,30.7,39.2
12/5/09,31,0,0,31.7,39.1
12/6/09,20,0.4,0.4,41.1,39.1
12/7/09,14,1.1,0.7,26.3,38.9
12/8/09,8,0,-1.1,30.5,38.8
12/9/09,16,0,0,19.7,38.7
12/10/09,27,0.2,0.2,23.1,38.6
12/11/09,31,2.2,2,36.4,38.7
12/12/09,30,2.3,0.1,38.2,38.6
12/13/09,25,1.1,-1.2,35.8,38.7
12/14/09,27,0.1,-1,20.5,38.5
12/15/09,30,0.4,0.3,32.4,38.5
12/16/09,33,0.2,-0.2,34.2,38.7
12/17/09,35,0,-0.2,14.7,38.6
12/18/09,41,0,0,16.2,38.6
12/19/09,38,0,0,18.3,38.6
12/20/09,42,0,0,37.9,38.6
12/21/09,33,0.8,0.8,35.5,38.6
12/22/09,24,0,-0.8,29.2,38.7
12/23/09,11,0,0,14.3,38.7
12/24/09,28,0,0,12.5,38.7
12/25/09,27,0,0,10,38.7
12/26/09,29,0,0,28,38.8
12/27/09,25,0.3,0.3,16.5,38.8
12/28/09,24,0.4,0.1,16.5,38.9
12/29/09,25,0.4,0,36.3,38.9
12/30/09,26,0.7,0.3,34,38.9
12/31/09,26,0,-0.7,26.9,38.9
1/1/10,29,0.3,0.3,31.6,38.9
1/2/10,32,0,-0.3,14.7,38.8
1/3/10,35,0,0,15.3,38.9
1/4/10,41,0,0,17.7,38.8
1/5/10,36,0,0,14.6,38.9
1/6/10,37,0,0,5.9,38.9
1/7/10,35,0,0,4.9,38.9
1/8/10,34,0.2,0.2,23.7,38.9
1/9/10,37,0.1,-0.1,21.4,38.9
1/10/10,36,0,-0.1,18.6,39
1/11/10,40,0,0,44.4,39
1/12/10,40,0.9,0.9,43.2,39
1/13/10,34,0.6,-0.3,44.7,39.1
1/14/10,26,0,-0.6,9.2,39.1
1/15/10,37,0.1,0.1,23.9,39.2
1/16/10,36,0,-0.1,26.6,39.2
1/17/10,30,0.5,0.5,34.3,39.3
1/18/10,29,1.2,0.7,47.7,39.3
1/19/10,23,1,-0.2,50.6,39.3
1/20/10,23,0.9,-0.1,50.9,39.3
1/21/10,22,0.3,-0.6,30.7,39.3
1/22/10,23,0.9,0.6,26,39.3
1/23/10,18,0.3,-0.6,18.9,39.3
1/24/10,20,0.3,0,27.8,39.3
1/25/10,29,1.2,0.9,33.8,39.3
1/26/10,28,1.4,0.2,28.7,39.3
1/27/10,31,0,-1.4,16.9,39.3
1/28/10,23,0,0,7.6,39.3
1/29/10,36,0,0,24.1,39.3
1/30/10,27,0,0,25.1,39.3
1/31/10,24,0,0,18.9,39.3
2/1/10,30,0,0,21.3,39.3
2/2/10,31,0.2,0.2,19,39.3
2/3/10,28,0.2,0,31.4,39.3
2/4/10,28,0.2,0,44.8,39.3
2/5/10,31,0.6,0.4,40.1,39.3
2/6/10,29,0.4,-0.2,30.7,39.3
2/7/10,26,0,-0.4,13.9,39.3
2/8/10,26,0,0,17.2,39.3
2/9/10,25,0.2,0.2,21,39.3
2/10/10,23,0,-0.2,19.6,39.3
2/11/10,27,0.1,0.1,25.4,39.3
2/12/10,29,0,-0.1,32.3,39.3
2/13/10,32,0,0,21.5,39.3
2/14/10,40,0.1,0.1,16.1,39.3
2/15/10,36,0,-0.1,11,39.3
2/16/10,36,0,0,6.8,39.3
2/17/10,33,0,0,16.8,39.3
2/18/10,36,0,0,21.8,39.3
2/19/10,32,0,0,22.4,39.3
2/20/10,28,0.2,0.2,28.5,39.3
2/21/10,25,0,-0.2,30,39.3
2/22/10,17,0.3,0.3,17,39.3
2/23/10,30,0.9,0.6,32.2,39.3
2/24/10,31,1.2,0.3,29.2,39.3
2/25/10,25,0,-1.2,22.9,39.4
2/26/10,33,0.5,0.5,52.4,39.4
2/27/10,30,0.4,-0.1,24.7,39.4
2/28/10,28,0,-0.4,7.8,39.4
3/1/10,29,0,0,29.2,39.3
3/2/10,31,0.4,0.4,34.3,39.3
3/3/10,26,0.8,0.4,37,39.3
3/4/10,15,0,-0.8,22.2,39.3
3/5/10,23,0,0,11.1,39.3
3/6/10,29,0,0,19,39.3
3/7/10,28,0,0,17.1,39.3
3/8/10,29,0.2,0.2,31.4,39.3
3/9/10,13,0,-0.2,27.7,39.4
3/10/10,16,0.2,0.2,30.9,39.3
3/11/10,19,0,-0.2,27.7,39.4
3/12/10,29,1.6,1.6,41.1,39.4
3/13/10,20,0,-1.6,30.6,39.4
3/14/10,20,0,0,16.3,39.3
3/15/10,34,0,0,21.9,39.3
3/16/10,42,0,0,18.9,39.3
3/17/10,42,0,0,10.3,39.3
3/18/10,40,0,0,23,39.3
3/19/10,33,0,0,13.9,39.4
3/20/10,38,0,0,25.5,39.3
3/21/10,38,0,0,32.2,39.3
3/22/10,35,0,0,29.7,39.3
3/23/10,28,0,0,18.3,39.3
3/24/10,41,0,0,34.1,39.4
3/25/10,27,0.9,0.9,38.3,39.4
3/26/10,22,0,-0.9,19,39.4
3/27/10,26,0,0,25.3,39.5
3/28/10,36,0,0,36.2,39.4
3/29/10,35,1.6,1.6,43.4,39.5
3/30/10,32,2.8,1.2,49.8,39.6
3/31/10,18,0.7,-2.1,24.1,39.6
4/1/10,17,0,-0.7,24.6,39.7
4/2/10,22,1.3,1.3,46.1,39.7
4/3/10,24,0,-1.3,29.7,39.7
4/4/10,21,0,0,39,39.7
4/5/10,21,0.2,0.2,29.3,39.7
4/6/10,20,0,-0.2,25.6,39.7
4/7/10,30,0,0,18.7,39.6
4/8/10,37,0,0,23.8,39.6
4/9/10,30,0,0,12.5,39.6
4/10/10,32,0,0,38.3,39.6
4/11/10,31,0.2,0.2,40.8,39.6
4/12/10,23,0.6,0.4,35.8,39.6
4/13/10,24,0,-0.6,17.6,39.6
4/14/10,30,0,0,37.4,39.6
4/15/10,29,0,0,25.5,39.7
4/16/10,40,0,0,21.3,39.7
4/17/10,36,0,0,14.8,39.9
4/18/10,42,0,0,19.5,40.1
4/19/10,42,0,0,38.9,40.2
4/20/10,38,0.4,0.4,38.2,40.3
4/21/10,20,0.4,0,20.4,40.3
4/22/10,28,0.3,-0.1,21.7,40.2
4/23/10,32,0,-0.3,14.4,40.1
4/24/10,41,0,0,20.7,40
4/25/10,37,0,0,8.9,40.1
4/26/10,42,0,0,46.2,40.3
4/27/10,37,1.6,1.6,56.2,40.3
4/28/10,21,1.9,0.3,33.3,40.3
4/29/10,17,0,-1.9,15.8,40.2
4/30/10,23,0,0,17.2,40.1
5/1/10,27,0,0,21.4,40
5/2/10,33,0,0,22.3,40
5/3/10,41,0,0,36.1,39.9
5/4/10,39,0,0,24.4,40.3
5/5/10,37,0,0,28,40.4
5/6/10,24,0,0,10.1,40.4
5/7/10,29,0,0,23.3,40.4
5/8/10,35,0,0,24.9,40.4
5/9/10,33,0,0,27.4,40.4
5/10/10,27,1.1,1.1,31.2,40.3
5/11/10,20,0.2,-0.9,20.5,40.2
5/12/10,32,0,-0.2,12.4,40.1
5/13/10,36,0,0,14.1,40.1
5/14/10,38,0,0,18.5,40.1
5/15/10,41,0,0,16.7,40.3
5/16/10,46,0.1,0.1,25,40.5
5/17/10,44,0.3,0.2,27.5,40.6
5/18/10,31,0,-0.3,22.7,40.5
5/19/10,36,0,0,33.8,40.4
5/20/10,35,0,0,32.6,40.6
5/21/10,35,1,1,33.2,40.6
5/22/10,19,0.2,-0.8,19.2,40.4
5/23/10,21,0,-0.2,20.4,40.2
5/24/10,28,0.1,0.1,26.7,40.1
5/25/10,32,0.2,0.1,30.1,40.1
5/26/10,31,0.8,0.6,33.1,40
5/27/10,29,0.7,-0.1,29.6,40
5/28/10,24,0.1,-0.6,22.1,40
5/29/10,31,0,-0.1,11.2,40
5/30/10,40,0.1,0.1,19.4,40
5/31/10,45,0.1,0,26.1,40.6
6/1/10,41,0,-0.1,22.6,40.6
6/2/10,44,0.1,0.1,29.6,40.6
6/3/10,43,0.9,0.8,35.6,40.6
6/4/10,43,0.5,-0.4,34.6,40.6
6/5/10,46,0,-0.5,22.2,40.6
6/6/10,50,0.1,0.1,26.7,40.6
6/7/10,49,0,-0.1,18.8,40.6
6/8/10,49,0,0,25.3,40.6
6/9/10,46,0,0,38.8,40.6
6/10/10,40,0,0,28.6,40.5
6/11/10,34,0,0,27.3,40.5
6/12/10,39,0,0,21.3,40.5
6/13/10,46,0,0,14.1,40.5
6/14/10,53,0,0,21.6,40.3
6/15/10,51,0,0,26.7,40.2
6/16/10,42,0,0,21,40.2
6/17/10,39,0,0,17.8,40.1
6/18/10,47,0,0,26.8,40
6/19/10,42,0,0,28.6,40
6/20/10,41,0,0,24.8,39.9
6/21/10,42,0,0,14.9,39.9
6/22/10,48,0,0,14.4,39.9
6/23/10,53,0,0,18.8,39.9
6/24/10,53,0,0,16.7,39.9
6/25/10,53,0,0,14,39.8
6/26/10,48,0,0,10.1,39.8
6/27/10,58,0,0,16.5,39.8
6/28/10,59,0,0,25.4,39.8
6/29/10,60,0,0,21.7,39.8
6/30/10,52,0,0,25.6,39.8
7/1/10,50,0,0,28.8,39.7
7/2/10,50,0,0,21.3,39.6
7/3/10,48,0,0,16.3,39.6
7/4/10,49,0,0,14.6,39.5
7/5/10,54,0,0,18.5,39.4
7/6/10,53,0,0,13.3,39.4
7/7/10,55,0,0,17,39.3
7/8/10,55,0,0,21.2,39.2
7/9/10,57,0,0,17.2,38.9
7/10/10,56,0,0,23.3,38.9
7/11/10,55,0,0,15.5,38.5
7/12/10,60,0,0,24.7,38.3
7/13/10,57,0,0,23.4,37.9
7/14/10,56,0,0,12.3,37.7
7/15/10,58,0,0,21.6,37.1
7/16/10,65,0,0,17.9,36.7
7/17/10,62,0,0,15.9,35.9
7/18/10,64,0,0,21.9,35.4
7/19/10,61,0,0,18.4,34.2
7/20/10,57,0,0,18.2,33.8
7/21/10,59,0,0,21.2,32.8
7/22/10,53,0,0,18.5,31.7
7/23/10,60,0,0,17.7,31.2
7/24/10,61,0,0,15.4,30.5
7/25/10,62,0,0,20.4,29.8
7/26/10,57,0,0,18.4,29.7
7/27/10,56,0,0,21.2,29.1
7/28/10,57,0,0,22.8,27.9
7/29/10,58,0,0,20.7,28.2
7/30/10,58,0,0,20.6,27.3
7/31/10,55,0,0,21.9,26.8
8/1/10,54,0,0,15.7,27.1
8/2/10,54,0,0,18.7,27
8/3/10,54,0,0,17,26.4
8/4/10,55,0,0,18.2,25.7
8/5/10,57,0,0,17.7,26
8/6/10,56,0,0,21.9,25.6
8/7/10,53,0,0,20.1,25.8
8/8/10,53,0,0,20.7,24.4
8/9/10,52,0,0,20.9,24.2
8/10/10,50,0,0,23.4,24.8
8/11/10,49,0,0,31.3,24.8
8/12/10,50,0,0,9.4,24.2
8/13/10,53,0,0,21.9,23.7
8/14/10,58,0,0,20.9,24.3
8/15/10,55,0,0,17,24.2
8/16/10,56,0,0,13.7,23.8
8/17/10,61,0,0,28.6,24.1
8/18/10,55,0,0,30.4,23.6
8/19/10,53,0,0,15.9,23.5
8/20/10,57,0,0,22.2,23.1
8/21/10,53,0,0,33.1,23
8/22/10,48,0,0,20.7,23.6
8/23/10,49,0,0,20.6,22.7
8/24/10,55,0,0,13.7,23.4
8/25/10,61,0,0,20.3,22.2
8/26/10,65,0,0,29.6,23.3
8/27/10,58,0,0,31.6,22.6
8/28/10,49,0,0,32.4,22.9
8/29/10,36,0,0,15.6,22.3
8/30/10,39,0,0,18.9,21.5
8/31/10,40,0,0,15.3,21.2
9/1/10,50,0,0,11.5,21.6
9/2/10,54,0,0,15,21.7
9/3/10,62,0,0,20.5,21.5
9/4/10,58,0,0,23.9,21.8
9/5/10,55,0,0,23.2,22.1
9/6/10,47,0,0,17.6,21.6
9/7/10,54,0,0,33.2,21.6
9/8/10,44,0.1,0.1,28.5,21.2
9/9/10,34,0,-0.1,15.3,20.2
9/10/10,38,0,0,10.6,20.5
9/11/10,49,0,0,21.3,20.8
9/12/10,50,0,0,21.2,20.5
9/13/10,53,0,0,21,20.9
9/14/10,49,0,0,24.8,20.5
9/15/10,52,0,0,21.4,21
9/16/10,50,0,0,15.6,20.3
9/17/10,54,0,0,20.2,20.7
9/18/10,50,0,0,21.8,20.4
9/19/10,47,0,0,31.4,20.3
9/20/10,42,0,0,19.8,20.4
9/21/10,49,0,0,23,
9/22/10,42,0,0,21.7,19.6
9/23/10,45,0,0,14.7,20.2
9/24/10,55,0,0,16.4,19.3
9/25/10,57,0,0,16.5,20
9/26/10,58,0,0,16.7,20
9/27/10,58,0,0,13.4,19.8
9/28/10,60,0,0,17.7,20.2
9/29/10,61,0,0,14.9,20.4
9/30/10,61,0,0,14.6,21.2
10/1/10,60,0,0,17.5,20.5
10/2/10,58,0.1,0.1,17.6,20.5
10/3/10,52,1.1,1,21,20.4
10/4/10,45,1.4,0.3,20.5,37
10/5/10,38,0.2,-1.2,21.8,38.8
10/6/10,40,0,-0.2,15.5,39.1
10/7/10,36,0.4,0.4,20.6,39
10/8/10,35,0,-0.4,11.9,38.6
10/9/10,43,0,0,11.7,38.5
10/10/10,47,0,0,12.5,38.4
10/11/10,49,0,0,15,38.3
10/12/10,44,0,0,6.8,38.1
10/13/10,47,0,0,9.8,37.8
10/14/10,52,0,0,16.8,37.8
10/15/10,48,0,0,16.7,37.4
10/16/10,48,0,0,23,37.3
10/17/10,46,0.6,0.6,18.8,37.1
10/18/10,39,0,-0.6,15,38.2
10/19/10,43,0,0,17.2,38.1
10/20/10,46,0,0,19.1,38.1
10/21/10,43,0.1,0.1,25.8,37.8
10/22/10,37,0.7,0.6,27.5,37.8
10/23/10,35,1.3,0.6,39.9,37.6
10/24/10,39,6.1,4.8,50.2,40.4
10/25/10,31,0.8,-5.3,35.3,40.5
10/26/10,28,0,-0.8,21.9,40
10/27/10,26,0,0,25.3,39.8
10/28/10,42,0,0,41.4,39.9
10/29/10,40,0,0,36.8,40.1
10/30/10,41,0.4,0.4,27.3,39.9
10/31/10,32,0,-0.4,23.1,40.1
11/1/10,40,0,0,11.5,40.1
11/2/10,46,0,0,9.2,39.7
11/3/10,48,0,0,14.7,39.5
11/4/10,52,0,0,22.6,39.4
11/5/10,51,0,0,27.3,39.2
11/6/10,47,0,0,31.9,39.1
11/7/10,37,1.7,1.7,28.9,39
11/8/10,26,0.1,-1.6,12.1,38.8
11/9/10,18,0.3,0.2,37.4,39
11/10/10,29,0.7,0.4,32.8,39.3
11/11/10,23,0,-0.7,20.2,39.5
11/12/10,40,0,0,15.2,39.6
11/13/10,30,0,0,20.3,39.6
11/14/10,33,0,0,27.2,39.6
11/15/10,38,0,0,21.8,39.9
11/16/10,46,0,0,22.4,40.1
11/17/10,39,0,0,20.7,39.8
11/18/10,39,0,0,38.2,39.7
11/19/10,35,0.9,0.9,39.4,39.7
11/20/10,24,1.2,0.3,39.8,39.6
11/21/10,20,1.5,0.3,43,39.5
11/22/10,20,0.2,-1.3,38.9,39.5
11/23/10,23,2.3,2.1,49,39.4
11/24/10,14,0,-2.3,14.7,39.4
11/25/10,14,0,0,8.7,39.4
11/26/10,36,0,0,27.6,39.3
11/27/10,29,1.2,1.2,33.6,39.3
11/28/10,16,0,-1.2,11.8,39.3
11/29/10,11,0,0,12.5,39.3
11/30/10,37,0,0,21,39.3
12/1/10,33,0,0,22.5,39.2
12/2/10,38,1.6,1.6,33.1,39.2
12/3/10,33,0,-1.6,32.3,39.2
12/4/10,38,0,0,25.4,39.2
12/5/10,33,0.4,0.4,42.8,39.2
12/6/10,30,1,0.6,38.4,39.2
